target_name,split,model,fold,n_train,n_test,log_mae,log_rmse,log_r2,seconds_mae,seconds_rmse,seconds_r2
gpu_fp64,width_held_out,ridge,0,12,4,0.09681336627799882,0.10448018932837091,-135242.9046252543,0.0007775735007270999,0.0008279277923398257,-7.478866017087455
gpu_fp64,width_held_out,hgb,0,12,4,0.22608088839796964,0.2260810669053525,-633253.3575708928,0.2538742710383172,0.25387443025857737,-797242.1073740203
gpu_fp64,width_held_out,median_log,1,12,4,0.04390261922243467,0.043917131511358044,-1512.351514941375,0.04502077853698259,0.04503502427909398,-1579.8986265760298
gpu_fp64,width_held_out,ridge,1,12,4,0.05197751931642221,0.05978395574884305,-2803.407884121436,0.040182360149685833,0.0589226537609888,-2705.2493943123854
gpu_fp64,width_held_out,hgb,1,12,4,0.2229402249530556,0.22294308324708095,-38998.57639535199,0.2505288413792751,0.2505314017734794,-48923.63073861421
gpu_fp64,width_held_out,median_log,2,12,4,0.046787972681188034,0.049787477794010965,-7.557046702759772,0.04819273314957308,0.05142005320498876,-7.224469952119925
gpu_fp64,width_held_out,ridge,2,12,4,0.10329678870442244,0.11877041583292493,-47.69677548851567,0.11757562435979635,0.1375436404057045,-57.84694266267663
gpu_fp64,width_held_out,hgb,2,12,4,0.16082881527093407,0.16172688823731746,-89.29175858594638,0.18322538454892365,0.1841005808960929,-104.42732627627284
gpu_fp64,width_held_out,median_log,3,12,4,0.6247970306008581,0.6485549025303445,-12.903927813467131,0.8992807006491252,0.9599903725656969,-7.164566992561959
gpu_fp64,width_held_out,ridge,3,12,4,0.15681350227864346,0.1654187368737477,0.09548991870752033,0.2985699818773761,0.3244729435436978,0.06726906931670829
gpu_fp64,width_held_out,hgb,3,12,4,0.6098499286219594,0.6341680121140643,-12.293908198424601,0.8841771689082041,0.9458567560034505,-6.925928350715131
